user_id,id,uri,title,price,content,imgs,beds,livings,wc,area,street_width,age,last_update,street_direction,ketchen,ac,furnished,location,path,user,district,width,length,advertiser_type,create_time,time_on_market
243948,4455143,حي-طريق-الأمير-محمد-بن-سلمان-بن-عبدالعزيز-حي-المونسية-الرياض-الرياض-4455143,شقة للبيع في حي ، طريق الأمير محمد بن سلمان بن عبدالعزيز ، حي المونسية ، الرياض ، الرياض,839000,"شقه فاخره فى حى المونسية
اتجاه الشقه شرق
عرض الشارع 20
الشركه تقبل كاش او بنك
العماره قريبه من الخدمات مسجد ومدارس 
تتكون الشقه من 
مجلس وصاله ومطبخ وثلاث غرف نوم منهم واحده ماستر
وثلاث دورات مياه
يوجد ضمانات على السباكه والعوازل والكهرباء والمياه والواجهات والهيكل
يوجد موقف لكل شقه 
توفر الشركه الدفعه والتعاملات البنكيه
للتواصل ابو ادم 0502060707","['002439489_1655905705083.jpg', '002439489_1655905705084.jpg', '002439488_1655905705643.jpg', '002439482_1655905705764.jpg', '002439486_1655905705662.jpg', '002439485_1655905705265.jpg', '002439482_1655905705274.jpg', '002439488_1655905705465.jpg', '002439488_1655905705623.jpg']",3,1.0,3,169,20.0,0.0,2022-07-02 16:57:06,2,1.0,,0.0,"{'lat': 24.833135, 'lng': 46.771652, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/حي-طريق-الأمير-محمد-بن-سلمان-بن-عبدالعزيز-حي-المونسية-الرياض-الرياض-4455143,"{'review': 3.78, 'img': None, 'name': 'Abo adam', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي المونسية,,,normal_marketer,2022-06-22 16:55:54,10 days 00:01:12
936440,4604952,شارع-جبيلة-حي-اليرموك-الرياض-الرياض-4604952,شقة للبيع في شارع جبيلة ، حي اليرموك ، الرياض ، الرياض,1015000,"■تتقدم شركة اختصار بطرح مشروع شقق سكنيه بحي اليرموك الغربي شمال شرق الرياض 
شقه مع بلكونه
■الخدمات قريبه من مترو الرياض جامعه الاميره نوره البوليفارد مطار الرياض جامعه الإمام طريق الثمامه موقع جغرافي قريب من جميع الخدمات 
■الضمانات ضمان الهيكل الانشائي10سنوات 
ضمان السباكه  من شركه الانابيب الخضراء15سنه 
ضمان الكهرباء الفنار ٢٥ سنه 
ضمان العوازل ١٠ سنين
السباكه الخزف السعودي 
ضمان المصعد ٧ سنين صيانه دوريه مجانيه لمده سنتين
ضمان مقابض الأبواب ٥ سنين دخول ذكي
ضمان اللمبات سنتين
الشقق تقبل الدعم السكني والتمويل العقاري 
كما تتقدم شركة اختصار لعملاءها 
توفير الدفعه الأولى 
طرح الضريبه 
توفير مبالغ للتاسيس 
تخليص المعاملات البنكيه واستخدام دعم الصندوق العقاري 
للإستفسار/٠٥٤١٩١٢٧٠٦","['009364405_1659884726596.jpg', '009364404_1659884725961.jpg', '009364402_1659884726357.jpg', '009364407_1659884726091.jpg', '009364408_1659884726655.jpg', '009364402_1659884726516.jpg', '009364403_1659884726308.jpg', '009364402_1659884726670.jpg', '009364404_1659884726119.jpg', '009364406_1659884726734.jpg', '009364407_1659884726631.jpg']",5,1.0,3,175,51.0,0.0,2022-08-07 18:06:39,8,1.0,,0.0,"{'lat': 24.805717, 'lng': 46.770981, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-جبيلة-حي-اليرموك-الرياض-الرياض-4604952,"{'review': 4.2, 'img': '541912706_1593852875561.jpg', 'name': 'شركه اختصار العقاريه (Mohamed)', 'phone': 0, 'iam_verified': True, 'rega_id': '0541912706', '__typename': 'ListingUser'}",حي اليرموك,14.0,13.0,owner,2022-08-07 18:06:39,0 days 00:00:00
1057441,4588749,شارع-جبل-المعلق-حي-القادسية-الرياض-الرياض-4588749,شقة للبيع في شارع جبل المعلق ، حي القادسية ، الرياض ، الرياض,625000,"شقة أرضية بحي القادسية تتكون من :  غرفتين نوم ,  و صالة  , و مجلس ,  و ارتداد خارجي  , و دورتين مياة


رقم الاعلان : 3613
رقم المعلن : 7454138
رقم الجوال : 0552226325
للبيع كاش او تقسيط بدون دفعة اولى","['025141844_1659511385960.jpg', '025141842_1659511387488.jpg', '025141841_1659511389625.jpg', '025141842_1659511391905.jpg', '025141848_1659511393212.jpg', '025141849_1659511394984.jpg']",2,1.0,2,116,40.0,1.0,2022-08-03 10:24:35,4,,,,"{'lat': 24.820728, 'lng': 46.833496, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-جبل-المعلق-حي-القادسية-الرياض-الرياض-4588749,"{'review': 4.56, 'img': None, 'name': 'شركة إسكان سلمان العقارية ', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي القادسية,10.0,10.0,normal_marketer,2022-08-03 10:24:20,0 days 00:00:15
2479965,4460334,شارع-عبدالواحد-الأزجي-حي-قرطبة-الرياض-الرياض-4460334,شقة للبيع في شارع عبدالواحد الأزجي ، حي قرطبة ، الرياض ، الرياض,960000,"‎# شقة فاخرة للبيع 
‎في مشروع العجلان ريفيرا

‎الدور :الارضي 
‎-المواصفات(ثلاث غرف نوم+ مجلس +صالة +٣دورات مياة +مطبخ +حوش )
‎يوجد ضمانات 
يقبل البنك✅
‎يوجد مصعد 
‎مبنى عصري وذكي 
‎بإمكانك زيارة المشروع 
‎من الساعه 4:00 مساء الى الساعه 9:00 مساء 
‎-التواصل على الواتساب فقط للإستفسارات ( 0509113229)","['024799658_1656009011273.jpg', '024799656_1656009011267.jpg', '024799656_1656009011265.jpg', '024799653_1656009011274.jpg']",3,1.0,3,146,5.0,0.0,2022-08-10 18:12:59,5,1.0,,0.0,"{'lat': 24.827452, 'lng': 46.737968, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-عبدالواحد-الأزجي-حي-قرطبة-الرياض-الرياض-4460334,"{'review': None, 'img': '509113229_1656358240813.jpg', 'name': 'تسويق عقاري', 'phone': 0, 'iam_verified': True, 'rega_id': '0509113229', '__typename': 'ListingUser'}",حي قرطبة,10.0,14.0,exclusive_marketer,2022-06-23 21:28:43,47 days 20:44:16
1456392,3992035,شارع-المطر-حي-الفيحاء-الرياض-الرياض-3992035,شقة للبيع في شارع المطر ، حي الفيحاء ، الرياض ، الرياض,600000,أربع غرف وصالة مطبخ راكب نظام امريكي  ومكيفات اسبليت يوجد فيها مصعد الشقة مرهونة لبنك الإنماء,"['014563922_1646485803908.jpg', '014563928_1646485803861.jpg', '014563926_1646485803914.jpg', '014563926_1646485803857.jpg', '014563922_1646485803815.jpg', '014563928_1646486422920.jpg']",4,1.0,2,139,,7.0,2022-07-28 10:04:59,1,1.0,,0.0,"{'lat': 24.678587, 'lng': 46.805347, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-المطر-حي-الفيحاء-الرياض-الرياض-3992035,"{'review': None, 'img': '547460600_1646486374918.jpg', 'name': 'Anas', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي الفيحاء,,,owner,2022-02-02 07:37:14,176 days 02:27:45
430376,4589834,شارع-محمد-بن-يوسف-الأنصاري-حي-المونسية-الرياض-الرياض-4589834,شقة للبيع في شارع محمد بن يوسف الأنصاري ، حي المونسية ، الرياض ، الرياض,999000,"شقة للبيع بحي المونسية الغربية موقع متميز قريبة من جميع الخدمات والمرافق 
تملك معنا العقار بكل سهولة ويسر 
دور ثالث مع سطح خاص وبلكونات مطلة علي الواجهة 
بادر بالحجز من الان فرصة لن تكرر 
البيع كاش او بنك 
كافة الضمانات متوفرة 
إشراف هندسي متكامل علي جميع مراحل البناء والتشطيب 
تتكون من : ( مجلس رجال مع دورة مياة ؛ صالة ؛ مطبخ مفتوح ؛ غرفة نوم ماستر رئيسية ؛ 2 غرفة نوم اطفال مع دورة مياة ؛ سطح  خاص كبير ؛ موقف خاص بالقبو )
تخليص جميع المعاملات في جميع البنوك والشركات الخاصه 
الضمانات :-
الكهرباء 25 عام شركة الفنار 
السباكة 15 عام شركة الانابيب الخضراء 
العوازل 10 أعوام شركة الزامل 
شهادة معتمدة من الدفاع المدني بعد تسوية اختبار في جميع الشقق والممرات 
شهادة إشراف هندسي معتمدة 
نستقبل طلباتكم ومتوفر إمكانية تخليص جميع المعاملات في جميع أنحاء المملكة 
متوفر شقق في اليرموك الشرقي والغربي والمونسية والقادسية 
متوفر مساحات متنوعه مع حوش خاص ومداخل خاصة 
تشطيبات راقية جدا 
للإستفسار : سكن المعالي 
0503060207
...............................................................................................................................","['004303761_1659532281849.jpg', '004303764_1659532281875.jpg', '004303766_1659532282167.jpg', '004303768_1659532282423.jpg', '004303761_1659532281718.jpg', '004303765_1659532281916.jpg', '004303761_1659532282532.jpg', '004303761_1659532282900.jpg', '004303762_1659532282114.jpg', '004303763_1659532282117.jpg', '004303760_1659532282206.jpg', '004303768_1659532282612.jpg', '004303762_1659532282459.jpg', '004303769_1659532281986.jpg']",3,1.0,3,213,40.0,0.0,2022-08-03 16:17:44,4,1.0,,0.0,"{'lat': 24.835806, 'lng': 46.751748, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-محمد-بن-يوسف-الأنصاري-حي-المونسية-الرياض-الرياض-4589834,"{'review': 3.81, 'img': '1628170260792.jpg', 'name': 'سكن المعالي ', 'phone': 0, 'iam_verified': True, 'rega_id': '2735799', '__typename': 'ListingUser'}",حي المونسية,12.0,18.0,exclusive_marketer,2022-08-03 16:17:44,0 days 00:00:00
191579,4483338,حي-المونسية-الرياض-الرياض-4483338,شقة للبيع في حي المونسية ، الرياض ، الرياض,919000,"شقق فاخرة وحديثة للبيع في المونسية ، شرق الرياض 
إطلالة متميزة وجودة عالية بأفضل المستويات وأسعار مناسبة جدا
المساحة: 149 م    
تتكون الشقة المعروضة من:
مجلس+ صالة+ مطبخ+ غرفة نوم رئيسية+
2 غرف نوم+ 3 دورات مياه+ مستودع+
تراس+ بلكونة+ واجهة
مميزات المشروع: 
ممرات الدور الارضي مكيفة - مصعد - دخول ذكي - تاسيس شتر على الواجهات -كراسي معلقة - مواصير حراري تحويل 
نتشرف بالرد على اتصالاتكم او استفساراتكم على : 
0559247755
0552407755
رقم المعلن : 1399752
رقم التفويض : 1953329","['017426965_1656585217132.jpg', '017426962_1656585219463.jpg', '017426964_1656585222733.jpg', '017426961_1656585226176.jpg']",3,1.0,3,150,30.0,0.0,2022-08-10 16:25:52,2,0.0,,0.0,"{'lat': 24.831971, 'lng': 46.755015, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-4483338,"{'review': 4.55, 'img': '554507755_1585676522754.jpg', 'name': 'شركة رؤية التسويق العقاري', 'phone': 0, 'iam_verified': None, 'rega_id': None, '__typename': 'ListingUser'}",حي المونسية,,,,2022-06-30 13:38:46,41 days 02:47:06
2153137,4602531,شارع-الأمير-فيصل-بن-سعد-بن-سعود-حي-الملك-فيصل-الرياض-الرياض-4602531,شقة للبيع في شارع الأمير فيصل بن سعد بن سعود ، حي الملك فيصل ، الرياض ، الرياض,1100000,"عمارة جديده شقق للبيع  جاهزه خلال شهر ..شقه  ارضي مكونه من مجلس رجال ومجلس نسا وصاله كبيره ومطبخ امريكي ومستودع و٣غرف نوم منهم غرفه ماستر +٣حمام..
المميزات: موقع متميز قريب من جميع الخدمات اللوجستية _العماره مكونه من ٨ شقق فقط ومساحة الغرف والصالات كبيره 
السعر قابل للتفاوض للجادين .","['021531371_1659822843876.jpg', '021531373_1659822987408.jpg']",5,1.0,3,220,40.0,0.0,2022-08-12 15:22:34,4,1.0,,0.0,"{'lat': 24.750795, 'lng': 46.773015, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-الأمير-فيصل-بن-سعد-بن-سعود-حي-الملك-فيصل-الرياض-الرياض-4602531,"{'review': 5, 'img': None, 'name': 'عقار ات', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي الملك فيصل,,,normal_marketer,2022-08-07 01:34:13,5 days 13:48:21
430376,4554956,حي-اليرموك-الرياض-الرياض-4554956,شقة للبيع في حي اليرموك ، الرياض ، الرياض,960000,"شقة للبيع بحي اليرموك موقع متميز قريبة من جميع الخدمات والمرافق 
تملك معنا العقار بكل سهولة ويسر 
دور ثاني مطلة علي الواجهة مباشرة 
أبواب دخول ذكي ؛ كاميرات مراقبة ؛ مواقف خاصة 
الأوراق والصكوك وشهادة إتمام البناء جاهزة وخالصه 
البيع كاش او بنك 
كافة الضمانات متوفرة 
إشراف هندسي متكامل علي جميع مراحل البناء والتشطيب 
تتكون من : ( مجلس رجال مع دورة مياة ؛ صالة ؛ مطبخ ؛ غرفة نوم ماستر رئيسية ؛ 2 غرفة نوم اطفال مع دورة مياة ؛ غرفة خادمة وغسيل )
تخليص جميع المعاملات في جميع البنوك والشركات الخاصه 
الضمانات :-
الكهرباء 25 عام شركة الفنار 
السباكة 15 عام شركة الانابيب الخضراء 
العوازل 10 أعوام شركة الزامل 
شهادة معتمدة من الدفاع المدني بعد تسوية اختبار في جميع الشقق والممرات 
شهادة إشراف هندسي معتمدة 
نستقبل طلباتكم ومتوفر إمكانية تخليص جميع المعاملات في جميع أنحاء المملكة 
متوفر شقق في اليرموك الشرقي والغربي والمونسية والقادسية 
متوفر مساحات متنوعه مع حوش خاص ومداخل خاصة 
تشطيبات راقية جدا 
للإستفسار : سكن المعالي 
0503060207
...............................................................................................................................","['004303769_1658728004780.jpg', '004303762_1658728004286.jpg', '004303764_1658728004533.jpg', '004303768_1658728004754.jpg', '004303768_1658728004770.jpg', '004303762_1658728004061.jpg', '004303764_1658728004808.jpg', '004303762_1658728004947.jpg', '004303765_1658728004535.jpg', '004303760_1658728004764.jpg', '004303760_1658728004369.jpg', '004303762_1658728004166.jpg']",3,1.0,4,188,40.0,0.0,2022-08-03 09:04:45,3,1.0,,0.0,"{'lat': 24.807845, 'lng': 46.779857, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/حي-اليرموك-الرياض-الرياض-4554956,"{'review': 3.81, 'img': '1628170260792.jpg', 'name': 'سكن المعالي ', 'phone': 0, 'iam_verified': True, 'rega_id': '2735799', '__typename': 'ListingUser'}",حي اليرموك,10.0,19.0,exclusive_marketer,2022-07-25 08:52:04,9 days 00:12:41
191579,4480316,حي-المونسية-الرياض-الرياض-4480316,شقة للبيع في حي المونسية ، الرياض ، الرياض,939000,"شقق فاخرة وحديثة للبيع في المونسية شرق الرياض إطلالة متميزة وجودة عالية بأفضل المستويات وبجانب اسعار مناسبة جدا.

اسم المشروع: اماس 7
رقم الشقة: 16
المساحة:     248.93*

تفاصيل الشقة:

مجلس+ صالة+ مطبخ+ غرفة نوم رئيسية+
غرفة نوم+ 3 دورات مياه+ أسطح خاصة+
أجــزاء خاصــة 71.35 م+ واجهة
 مميزات المشروع: 
ممرات الدور الارضي مكيفة - مصعد - دخول ذكي - تاسيس شتر على الواجهات -كراسي معلقة - مواصير حراري تحويل 

ضمانات المشروع: 
- السنة الاولى ضمان شامل كل شيء 
- 10 سنوات الهيكل الانشائى 
- 5 سنوات تمديدات السباكة
 - 5 سنوات التمديدات الكهربائية 
- 1سنة الدهانات والابواب والمصاعد.


بالاضافة الى خدمات مابعد البيع: 
سداد رواتب الحراس - سداد فاتورة عداد الكهرباء العام - سداد فاتورة شركة المياه - التنسيق بين الملاك - صيانة ونظافة الممرات العامة - صيانة ومتابعة خزانات ومكائن الضغط - صيانة المصاعد الكهربائية - تأجير الشقة او اعادة بيعها - العناية بالنباتات الخارجية

نتشرف بالرد على اتصالاتكم او استفساراتكم على :
 0554507755
-	0552407755


رقم المعلن: ( 1399752)
رقم التفويض: ( 1953329)","['025494560_1656505380765.jpg', '025494560_1656505384524.jpg', '025494563_1656505388848.jpg']",2,1.0,3,248,24.0,0.0,2022-08-10 16:26:25,1,0.0,,0.0,"{'lat': 24.831886, 'lng': 46.754934, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-4480316,"{'review': 4.55, 'img': '554507755_1585676522754.jpg', 'name': 'شركة رؤية التسويق العقاري', 'phone': 0, 'iam_verified': None, 'rega_id': None, '__typename': 'ListingUser'}",حي المونسية,,,,2022-06-29 15:24:31,42 days 01:01:54
1531215,4530394,محطة-كهرباء-حي-قرطبة-شارع-جياد-حي-قرطبة-الرياض-الرياض-4530394,شقة للبيع في محطة كهرباء حي قرطبة ، شارع جياد ، حي قرطبة ، الرياض ، الرياض,799000,"بدأ الحجز في مشروع العجلان ريفييرا٢٤ حي قرطبة  
#تملك الفخامة
- الأسعار تبدأ من(799,000) الى (950,000)

المساحات من (123م) الى (245م)

المواصفات العامة للمشروع:
3-2 غرف نوم
مجلس
صالة
مطبخ 
مستودع
غرفة خادمة

-المميزات العامة:
-حوش خاص
-بلكونات
-تراس
-اسطح خاصة
-ممرات مكيفة
-سمارت هوم
-كاميرات مراقبة

الضمانات:
-ضمانات تصل الى25 سنة
-الهيكل الإنشائي 
-العزل الحراري والمائي
-المواصير الحرارية
-القواطع الكهربائية 
-المصاعد

خدمات مابعد البيع:

-ادارة املاك مجانية لمدة سنة
-صيانة مجانية لمدة سنة
-عقد نظافة مجاناً لمدة سنة يشمل جميع مناطق الاجزاء المشتركة
-الاشتراك والتسجيل في اتحاد الملاك 
-سداد فواتير الكهرباء والماء (عداد الكهرباء العام)
-ضمان شامل


-للاستفسار او التواصل:920033158
واتساب: 0505995564",['015312155_1658140577687.jpg'],3,1.0,3,160,29.0,0.0,2022-07-18 13:42:39,2,0.0,,0.0,"{'lat': 24.801254, 'lng': 46.735641, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/محطة-كهرباء-حي-قرطبة-شارع-جياد-حي-قرطبة-الرياض-الرياض-4530394,"{'review': 4.48, 'img': '1618309364205.jpg', 'name': 'شركة محمد ومصعب العجلان', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي قرطبة,,,owner,2022-07-18 13:42:39,0 days 00:00:00
1003948,4604343,شارع-طنجه-حي-قرطبة-الرياض-الرياض-4604343,شقة للبيع في شارع طنجه ، حي قرطبة ، الرياض ، الرياض,950000,"شقة للبيع بحي قرطبة شارع ستين. 
دخول ذكي. 
4 غرف ( واحده منها ماستر مع تيراس مطل على الحديقة) 
4 دورات مياه. 
صاله. 
مطبخ.
 غرفة خادمة او غسيل. 
اسياب واسعة. 
موقف خاص بيسمنت. مصاعد عامة. 
حديقة خاصه لسكان المبنى مشتركة.","['010039480_1659876721494.jpg', '010039485_1659873342416.jpg', '010039487_1659873342420.jpg', '010039480_1659873342414.jpg', '010039482_1659873342442.jpg', '010039482_1659873342421.jpg', '010039488_1659873342426.jpg', '010039481_1659873342369.jpg']",4,1.0,4,143,60.0,4.0,2022-08-07 15:53:25,7,1.0,,0.0,"{'lat': 24.808804, 'lng': 46.74194, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-طنجه-حي-قرطبة-الرياض-الرياض-4604343,"{'review': None, 'img': None, 'name': 'عبدالاله', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي قرطبة,1.0,143.0,agent,2022-08-07 15:52:46,0 days 00:00:39
110782,4330213,شارع-دحيه-بن-خليفه-حي-الرمال-الرياض-الرياض-4330213,شقة للبيع في شارع دحيه بن خليفه ، حي الرمال ، الرياض ، الرياض,650000,"رقم العرض:(٤٨٤)
للبيع شقق :
تتكون من:صالة- مطبخ-ثلاث دورات مياه-مجلس-غرف٢مشترك-١ماستر

شقة  ٢ الدور الارضي : ١٣٠ م  السعر 650/ الف
شقة ٣  الدور الارضي ١٢٥  م  السعر  650/الف
شقة ١٢ بالسطح : ١٢٥م السعر 630 الف.    

شقة ١٣ بالسطح : ١٢٥ م السعر630الف
———————————-
للتواصل: 0581134311  0506688551  
————————————

خدماتنا: 
1-توفير للعقار المناسب بإشراف فريق ميداني متخصص. 
2-إيجاد افضل الحلول البنكيه للعقار المناسب.
3-تقديم حلول من الشركات التمويلية. 
4-تسهيل الاجراءات البنكية:
●توفير الدفعة الأولى بدون فوائد.
●تقديم حسب من البنوك بأعلى مبلغ.
●تقديم حلول المتعثرات والالتزامات لدى البنوك والشركات.
●خدمة التحويل من بنك الى بنك اخر. 

5- استخراج تمويل عقاري لموظفي الشركات الخاصه محدودي الدخل تبدأ من 4 الاف فما فوق.","['001107827_1652972074847.jpg', '001107827_1652972074830.jpg', '001107822_1652972074835.jpg', '001107824_1652972074831.jpg', '001107825_1652972074836.jpg', '001107821_1652972074840.jpg', '001107822_1652972074859.jpg', '001107825_1652972074841.jpg', '001107824_1652972086057.jpg', '001107828_1652972086049.jpg']",3,2.0,4,130,30.0,0.0,2022-06-26 16:39:29,6,1.0,,0.0,"{'lat': 24.900665, 'lng': 46.815598, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-دحيه-بن-خليفه-حي-الرمال-الرياض-الرياض-4330213,"{'review': 4.15, 'img': '555191977_1646521212282.jpg', 'name': 'شركة المسكن الأفضل العقارية', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي الرمال,125.0,1.0,agent,2022-05-19 18:07:58,37 days 22:31:31
520380,4605206,شارع-محمد-بن-عجلان-حي-مطار-الملك-خالد-الدولي-الرياض-الرياض-4605206,شقة للبيع في شارع محمد بن عجلان ، حي مطار الملك خالد الدولي ، الرياض ، الرياض,920000,"شقه فاخره بقرطبه ٣غرف وصاله مطبخ امريكي 

موقع ممتاز جداً ٣ غرف نوم و٣ حمامات وصاله ومجلس ومقلط ومطبخ

السعر 920000","['005203809_1659887373645.jpg', '005203803_1659887373632.jpg', '005203805_1659887373646.jpg', '005203805_1659887373618.jpg', '005203808_1659887373607.jpg', '005203808_1660115790597.jpg', '005203808_1660115790714.jpg', '005203804_1660115790753.jpg', '005203801_1660115790768.jpg', '005203807_1660115790739.jpg', '005203801_1660115790615.jpg', '005203803_1660115790738.jpg', '005203800_1660115790754.jpg']",4,1.0,3,200,40.0,,2022-08-12 10:37:10,4,1.0,,0.0,"{'lat': 24.927441, 'lng': 46.800167, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-محمد-بن-عجلان-حي-مطار-الملك-خالد-الدولي-الرياض-الرياض-4605206,"{'review': 3.67, 'img': '550700056_1636726077577.jpg', 'name': 'مؤسسة اعمال الفرسان للتطوير العقاري', 'phone': 0, 'iam_verified': True, 'rega_id': '9096882', '__typename': 'ListingUser'}",حي الرمال,21.0,9.0,exclusive_marketer,2022-08-07 18:53:55,4 days 15:43:15
430376,4612731,شارع-علي-البجادي-حي-الرمال-الرياض-الرياض-4612731,شقة للبيع في شارع علي البجادي ، حي الرمال ، الرياض ، الرياض,900000,"شقة للبيع بحي الرمال موقع متميز قريبة من جميع الخدمات والمرافق 
تملك معنا العقار بكل سهولة ويسر 
دور اول درج داخلي 
الأوراق والصكوك وشهادة إتمام البناء جاهزة وخالصه 
البيع كاش او بنك 
كافة الضمانات متوفرة 
إشراف هندسي متكامل علي جميع مراحل البناء والتشطيب 
تتكون من 
الدور الاول : ( مجلس رجال مع دورة مياة ؛ صالة ؛ مطبخ )
الدور الثاني يتكون من : (  غرفة نوم ماستر رئيسية ؛ 2 غرفة نوم اطفال مع دورة مياة )
تخليص جميع المعاملات في جميع البنوك والشركات الخاصه 
الضمانات :-
الكهرباء 25 عام شركة الفنار 
السباكة 15 عام شركة الانابيب الخضراء 
العوازل 10 أعوام شركة الزامل 
شهادة معتمدة من الدفاع المدني بعد تسوية اختبار في جميع الشقق والممرات 
شهادة إشراف هندسي معتمدة 
نستقبل طلباتكم ومتوفر إمكانية تخليص جميع المعاملات في جميع أنحاء المملكة 
متوفر شقق في اليرموك الشرقي والغربي والمونسية والقادسية 
متوفر مساحات متنوعه مع حوش خاص ومداخل خاصة 
تشطيبات راقية جدا 
للإستفسار : سكن المعالي 
0503060207
...............................................................................................................................","['004303763_1660052169706.jpg', '004303767_1660052169401.jpg', '004303765_1660052169698.jpg', '004303764_1660052169413.jpg', '004303760_1660052169969.jpg', '004303764_1660052169952.jpg', '004303763_1660052170167.jpg', '004303763_1660052169402.jpg', '004303762_1660052169964.jpg', '004303761_1660052169712.jpg', '004303764_1660052170176.jpg', '004303766_1660052169721.jpg', '004303764_1660052169947.jpg', '004303767_1660052169715.jpg', '004303766_1660052169954.jpg', '004303761_1660052169414.jpg']",3,1.0,4,190,41.0,0.0,2022-08-09 16:39:22,2,1.0,,0.0,"{'lat': 24.852282, 'lng': 46.822546, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-علي-البجادي-حي-الرمال-الرياض-الرياض-4612731,"{'review': 3.81, 'img': '1628170260792.jpg', 'name': 'سكن المعالي ', 'phone': 0, 'iam_verified': True, 'rega_id': '2735799', '__typename': 'ListingUser'}",حي الرمال,12.0,16.0,exclusive_marketer,2022-08-09 16:39:22,0 days 00:00:00
2452034,4618590,حي-الجنادرية-الرياض-الرياض-4618590,شقة للبيع في حي الجنادرية ، الرياض ، الرياض,340000,"السلام عليكم ورحمة الله وبركاته 
*عندي شقتين للبيع*
*وحده شقه أرضية* مميزه حيّل وجديده لها سنتين تقريباً سعرها ٤٢٠ ألف فقط لاغير
*والثانيه بسطح* وللمعلوميه العماره فقط دور أرضي ودور أول وسطح فقط سعرها ٣٧٠ الف فقط لاغير
(حي الندوة -اللؤلؤة- شارع المينا ) قريبه جداً من الخدمات والمدارس.
*الارضية رقمها ثنين 2*

وجاهز للافراغ الفوري واقبل البيع لجميع البنوك والشقتين (حره)ماعليهم بنك
——————————————————

ومواصفاتها الارضية :

أرضية/غرفتين نوم*مجلس*صاله*دورتين مياه*مطبخ وسعرها النهائي ٤٢٠ الف ريال فقط لاغير
لها سور خارجي تقدر تسوره ويكون حوش خاص فيك.
*مساحتها 111.41 متر مربع*
______________________________________

متوفره شهادة اتمام البناء وشهادة الأشغال
الشقة حره
نقبل البيع على جميع البنوك

——————————————————
——————————————————
——————————————————
——————————————————
*الشقة الثانية السطح* نفس العماره والعماره  فقط دور ارضي واول وسطح
 وسعرها منافس وحلو 

ومقيمه سابقاً من الصندوق العقاري 484 الف.
سعر البيع النهائي 370 الف فقط

*انا المالك مباشره/ ابو سعود*
والسعي كامل لكم 

——————————————————١١١",['026394994_1660154857477.jpg'],2,1.0,2,111,20.0,0.0,2022-08-12 01:27:30,1,1.0,,0.0,"{'lat': 24.858333, 'lng': 46.961927, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/حي-الجنادرية-الرياض-الرياض-4618590,"{'review': 3.95, 'img': None, 'name': 'عقارات مباشره', 'phone': 0, 'iam_verified': True, 'rega_id': '4446858', '__typename': 'ListingUser'}",حي النظيم,20.0,6.0,normal_marketer,2022-08-10 21:12:03,1 days 04:15:27
